name,pos,pred_ppg,ppg,age,cap_pct,room_share,room_rank,room_ahead,room_ahead_gap,room_behind,room_behind_gap,rook_pick,rook_name
Xavier Hutchinson,WR,5.9828262981345475,5.5625,26.250513347022586,1.2,0.11543855791552846,6,Justin Watson,,,,204,Lewis Bond
Gunnar Helm,TE,5.92817771391724,5.1875,23.98631074606434,0.4,0.1298897916969523,1,,,,,225,Jaren Kanak
David Njoku,TE,5.925814931981647,7.454545454545454,30.143737166324435,1.0,0.35195127753541533,1,,,Oronde Gadsden II,2,,
Justice Hill,RB,5.883099423047488,5.8,28.79671457905544,1.2,0.3335078530368614,2,Derrick Henry,146,,,174,Adam Randall
Isaac TeSlaa,WR,5.881721289996944,5.142857142857143,24.528405201916495,0.5,0.03078449792544546,3,Jameson Williams,118,,,168,Kendrick Law
Devin Neal,RB,5.789047027560513,6.0,23.055441478439427,0.3,0.05217979048296461,3,Alvin Kamara,68,Kendre Miller,14,,
Jaylin Noel,WR,5.762123175059885,3.588235294117647,23.991786447638603,0.5,0.045671087871429115,4,Tank Dell,49,,,204,Lewis Bond
Tyrod Taylor,QB,5.7103629142355254,9.0,37.07871321013005,0.9000000000000001,0.07157335537560633,2,Jordan Love,,,,,
Calvin Ridley,WR,5.705710196914354,6.285714285714286,31.698836413415467,4.4,0.43315095778225793,3,Carnell Tate,54,Elic Ayomanor,64,4,Carnell Tate
Isaiah Likely,TE,5.658436728586365,4.75,26.3709787816564,2.0,0.5662566074467775,1,,,Theo Johnson,88,,
Tanner McKee,QB,5.655057775588482,2.5,26.34633812457221,0.4,0.034377151943705504,3,Andy Dalton,,,,178,Cole Payton
Jaylen Wright,RB,5.6454527176777445,4.555555555555555,23.419575633127995,0.4,0.17134492911765972,2,De'Von Achane,198,,,,
Elic Ayomanor,WR,5.610246053767801,6.75,23.247091033538673,0.3,0.03338265934854324,4,Calvin Ridley,64,Chimere Dike,32,4,Carnell Tate
Darnell Washington,TE,5.594498347231233,5.3076923076923075,25.0403832991102,1.1,0.27794683922750923,6,Riley Nowakowski,,,,169,Riley Nowakowski
Riley Leonard,QB,5.576770961529872,5.2,23.967145790554415,0.4,0.033104338611996555,4,Anthony Richardson,,,,,
Greg Dulcich,TE,5.530746833370417,6.444444444444445,26.43394934976044,0.6,0.4135915235659481,1,,,,,87,Will Kacmarek
Sean Tucker,RB,5.510506910713164,4.882352941176471,24.851471594798085,1.1,0.2753681327725002,3,Kenneth Gainwell,98,,,,
Mason Rudolph,QB,5.505753835235478,2.4,31.12662559890486,1.4,0.1639793504856857,1,,,,,76,Drew Allar
Chris Rodriguez Jr.,RB,5.498822458539425,7.0,26.93223819301848,0.7,0.33044742581455294,2,Bhayshul Tuten,109,,,,
Trey Benson,RB,5.494110171980875,7.75,24.109514031485283,0.5,0.12680642879175485,4,Tyler Allgeier,19,,,3,Jeremiyah Love
Adonai Mitchell,WR,5.4698437634661845,5.1875,23.89869952087611,0.5,0.08078795556718085,2,Garrett Wilson,130,Omar Cooper,3,30,Omar Cooper Jr.
Cole Kmet,TE,5.455884198672127,4.5,27.479808350444902,2.5,0.4610511681998866,3,Stephen Carlson,,,,69,Sam Roush
Ty Johnson,RB,5.452513885966606,5.235294117647059,28.955509924709105,1.1,0.2647898898288099,3,Ray Davis,11,,,,
Jawhar Jordan,RB,5.442418310601579,6.75,27.039014373716633,0.3,0.13072839532059652,4,Evan Hull,,,,,
Chimere Dike,WR,5.404598589010728,6.705882352941177,24.71457905544148,0.4,0.03933232971496501,5,Elic Ayomanor,32,,,4,Carnell Tate
Michael Mayer,TE,5.368328807569255,5.3076923076923075,25.155373032169745,0.9000000000000001,0.22226495703738525,4,Connor Heyward,,,,,
Isiah Pacheco,RB,5.358184154337532,6.076923076923077,27.50171115674196,0.6,0.15777762629575967,2,Jahmyr Gibbs,147,,,,
Jack Bech,WR,5.31724913227697,2.7857142857142856,23.704312114989733,0.5,0.0838087898941639,3,Jalen Nailor,77,,,195,Malik Benson
Malik Washington,WR,5.289246676056371,6.352941176470588,25.864476386036962,0.4,0.12801040206138523,1,,,Chris Bell,71,75,Caleb Douglas
Cedric Tillman,WR,5.272877580516204,4.666666666666667,26.368240930869266,1.2,0.19107406626892715,6,Tylan Wallace,,,,24,KC Concepcion
Elijah Arroyo,TE,5.263780629329099,2.5384615384615383,23.408624229979466,0.6,0.31247931990348427,5,Nick Kallerup,,,,,
Kendre Miller,RB,5.2162384467893625,4.0,24.22450376454483,0.6,0.08791360488590967,4,Devin Neal,14,,,,
Terrance Ferguson,TE,5.173980629785073,4.545454545454546,23.488021902806295,0.7,0.11970341872273287,1,,,Colby Parkinson,38,61,Max Klare
Marquise Brown,WR,5.124206246222656,8.25,29.242984257357975,0.6,0.0899004669624157,4,Dontayvion Wicks,,,,20,Makai Lemon
Tez Johnson,WR,5.029516920535882,5.6,24.290212183436,0.3,0.023367496235320046,8,Kameron Johnson,,,,84,Ted Hurst
Darnell Mooney,WR,5.0166235185070756,5.066666666666666,28.840520191649556,1.0,0.07500582607754057,2,Malik Nabers,132,Malachi Fields,75,74,Malachi Fields
Kyle Williams,WR,4.982732543241493,3.2142857142857144,23.800136892539356,0.4,0.04810666213325214,4,Kayshon Boutte,46,,,,
Isaiah Davis,RB,4.978309196887425,3.75,24.525667351129364,0.4,0.06691671686340712,7,Chip Trayanum,,,,,
Tank Bigsby,RB,4.838869634385297,3.1333333333333333,24.005475701574266,0.5,0.09371165005545481,2,Saquon Barkley,143,,,,
Ryan Flournoy,WR,4.7985286971691465,7.266666666666667,26.847364818617386,0.3,0.018847748588215966,3,George Pickens,200,,,218,Anthony Smith
Jaydon Blue,RB,4.701080491337821,3.4,22.647501711156742,0.3,0.0998369586593756,2,Javonte Williams,117,,,,
Tommy Tremble,TE,4.687009641724702,3.8666666666666667,26.247775496235455,2.6,0.6242050650963956,2,Feleipe Franks,,,,,
Michael Carter,RB,4.6697417492348485,6.846153846153846,27.32101300479124,0.3,0.06485898931715128,4,Nicholas Singleton,,,,165,Nicholas Singleton
Ollie Gordon II,RB,4.632411213818737,2.588235294117647,22.628336755646817,0.3,0.14536033628442768,8,D.J. Herman,,,,,
Jaylin Lane,WR,4.622310004420902,2.933333333333333,24.33675564681725,0.4,0.04484945891836323,7,Luke McCaffrey,,,,71,Antonio Williams
Ja'Tavion Sanders,TE,4.569864337738679,4.083333333333333,23.433264887063654,0.4,0.10093075997512854,4,James Mitchell,,,,,
Brashard Smith,RB,4.562098804739512,3.176470588235294,23.392197125256672,0.3,0.1304493992854466,4,Emari Demercado,57,,,161,Emmett Johnson
Tyrell Shavers,WR,4.512965043151053,3.8181818181818183,27.039014373716633,0.4,0.03242704478675497,8,Jalen Virgil,,,,125,Skyler Bell
Samaje Perine,RB,4.502050267728449,4.533333333333333,30.9596167008898,0.6,0.22325781600497333,2,Chase Brown,158,,,,
Jake Tonges,TE,4.433990079696598,9.0,27.15126625598905,0.6,0.09410353556311157,2,George Kittle,24,,,,
Dontayvion Wicks,WR,4.381602925998581,5.3076923076923075,25.21013004791239,0.7,0.10206347131615429,3,Makai Lemon,69,,,20,Makai Lemon
Tyler Higbee,TE,4.368019534672881,6.8,33.66461327857632,1.6,0.27437536658259004,4,Max Klare,,,,61,Max Klare
Keaton Mitchell,RB,4.341677998845495,3.6923076923076925,24.621492128678987,1.0,0.21211284484797244,2,Omarion Hampton,142,Kimani Vidal,4,,
Noah Fant,TE,4.26911388539696,5.230769230769231,28.78028747433265,0.9000000000000001,0.22013501614323452,2,Juwan Johnson,,,,73,Oscar Delp
Ray Davis,RB,4.25364187484334,3.411764705882353,26.781656399726216,0.4,0.10133141207718412,2,James Cook,149,Ty Johnson,11,,
Elijah Higgins,TE,4.250629549127025,3.1176470588235294,25.845311430527037,1.1,0.23050282679657474,3,Teagan Quitoriano,,,,,
Isaiah Bond,WR,4.246452480567154,2.8666666666666667,22.46406570841889,0.3,0.04954381069342809,11,Luke Floriea,,,,24,KC Concepcion
Brian Robinson,RB,4.235249819797116,3.235294117647059,27.446954140999317,0.8,0.21474324009754497,2,Bijan Robinson,161,,,,
Roman Wilson,WR,4.226621784363994,3.888888888888889,25.201916495550993,0.5,0.03328899372893099,8,Cole Burgess,,,,47,Germie Bernard
KaVontae Turpin,WR,4.2245159887002135,4.866666666666666,30.080766598220396,1.4,0.08137276130387147,7,Tyler Johnson,,,,218,Anthony Smith
Luke Musgrave,TE,4.205217896968425,3.3076923076923075,25.9958932238193,0.9000000000000001,0.2599405693593784,3,Josh Whyle,,,,,
Jackson Hawes,TE,4.162625811578682,3.5384615384615383,25.73579739904175,0.4,0.06786411366029116,4,Shane Zylstra,,,,,
Lil'Jordan Humphrey,WR,4.1357912397282295,4.571428571428571,28.369609856262834,0.4,0.04062366951921746,6,Pat Bryant,,,,,
Calvin Austin III,WR,4.127231447000717,5.785714285714286,27.44147843942505,0.5,0.037502913038770284,10,Isaiah Hodgins,,,,74,Malachi Fields
Noah Gray,TE,4.107959736700778,2.4285714285714284,27.340177960301162,2.3,0.4679792735538265,2,Travis Kelce,,,,,
Mitchell Evans,TE,4.090128403989487,3.0714285714285716,23.290896646132786,0.4,0.0860421427368162,5,Ja'Tavion Sanders,,,,,
Kendrick Bourne,WR,4.063495469186468,6.142857142857143,31.077344284736483,1.5,0.17534870180331832,3,Michael Wilson,,,,143,Reggie Virgil
John Metchie III,WR,4.050175805582967,5.076923076923077,26.12183436002738,0.6,0.08945148116351895,6,Dan Chisena,,,,83,Chris Brazzell II
Braelon Allen,RB,4.016883995165945,3.25,22.614647501711158,0.4,0.0709489908060181,2,Breece Hall,144,,,,
Devaughn Vele,WR,4.0037765389714375,7.0,28.720054757015742,0.3,0.060270540158036644,3,Jordyn Tyson,152,,,8,Jordyn Tyson
Hunter Luepke,RB,3.995900590925617,2.2142857142857144,26.507871321013006,0.9000000000000001,0.2694007611110303,5,Israel Abanikanda,,,,,
Daniel Bellinger,TE,3.98349990097107,4.230769230769231,25.94113620807666,1.5,0.5345185425061445,3,Kylen Granson,,,,225,Jaren Kanak
Konata Mumpfield,WR,3.955675339865329,2.3,23.854893908281998,0.3,0.025874520455966186,6,Jordan Whittington,,,,197,CJ Daniels
Olamide Zaccheaus,WR,3.9283892704010785,5.5,29.1088295687885,0.7,0.11214213465851622,3,Zachariah Branch,,,,79,Zachariah Branch
Christian Kirk,WR,3.856889471563814,4.818181818181818,29.78507871321013,0.9000000000000001,0.15790826180827044,4,De'Zhaun Stribling,6,,,33,De'Zhaun Stribling
Jeremy McNichols,RB,3.85521389780541,3.875,30.68309377138946,0.4,0.22721722164360567,4,Kaytron Allen,,,,187,Kaytron Allen
Luke McCaffrey,WR,3.85058540940557,5.444444444444445,25.415468856947296,0.5,0.05549612400479423,6,Treylon Burks,,,,71,Antonio Williams
Jahan Dotson,WR,3.811512294383947,3.066666666666667,26.444900752908968,1.6,0.2748581731826378,10,Keelan Marion,,,,79,Zachariah Branch
Raheim Sanders,RB,3.732052317570714,4.5,24.23271731690623,0.3,0.14662904209216443,4,Michael Burton,,,,,
Austin Hooper,TE,3.5970384923970826,4.153846153846154,31.84120465434634,1.1,0.22242177246667127,2,Kyle Pitts,,,,,
Tyler Allgeier,RB,3.5778867557567353,6.588235294117647,26.379192334017795,1.3,0.33377785894164025,3,James Conner,7,Trey Benson,19,3,Jeremiyah Love
Jahdae Walker,WR,3.5604048330026847,4.333333333333333,24.15879534565366,0.3,0.062425078286961755,7,JP Richardson,,,,89,Zavion Thomas
Treylon Burks,WR,3.5345992197279186,3.375,26.442162902121833,0.6,0.07235777669931966,5,Dyami Brown,,,,71,Antonio Williams
Jeremy Ruckert,TE,3.3657883884545177,3.0,26.05612594113621,1.1,0.5012106384965285,4,Jelani Woods,,,,16,Kenyon Sadiq
Jake Browning,QB,3.3609982783537466,9.2,30.390143737166323,0.4,0.03149187592319055,2,Baker Mayfield,,,,,
Mitchell Tinsley,WR,3.289395406987689,3.5,26.962354551676935,0.3,0.017161715918715983,6,Andrei Iosivas,,,,140,Colbie Young
Davis Allen,TE,3.2879230407930944,3.7333333333333334,25.574264202600958,0.4,0.06540644042333772,5,Tyler Higbee,,,,61,Max Klare
Malik Davis,RB,3.263736661320268,3.7,27.76454483230664,0.3,0.1028212904907099,3,Jaydon Blue,,,,,
Quinn Ewers,QB,3.2495414371473945,7.25,23.46611909650924,0.3,0.13665681180013836,3,Cam Miller,,,,,
Cade Stover,TE,3.2367767759075514,2.8333333333333335,26.220396988364133,0.4,0.08753928546883608,4,Brevin Jordan,,,,59,Marlin Klein
Jaret Patterson,RB,3.1912150194638653,3.8333333333333335,26.691307323750856,0.4,0.0777181463522971,5,Alec Ingold,,,,,
Jaleel McLaughlin,RB,3.1869496466667124,3.25,25.965776865160848,0.5,0.11106519703487198,6,Tyler Badie,,,,108,Jonah Coleman
Jerome Ford,RB,3.1690808546434552,2.769230769230769,26.97056810403833,0.4,0.22721722164360567,6,Robert Henry,,,,187,Kaytron Allen
Jalen Tolbert,WR,3.1375718324598245,3.5833333333333335,27.509924709103355,0.4,0.143670165618415,12,Caleb Douglas,,,,75,Caleb Douglas
Jimmy Horn Jr.,WR,3.130469342188126,2.2,23.969883641341546,0.3,0.04961544102051899,9,Xavier Legette,,,,83,Chris Brazzell II
Hunter Long,TE,2.9935676110954437,4.142857142857143,28.035592060232716,0.9000000000000001,0.3076873720713882,3,Quintin Morris,,,,56,Nate Boerkircher
Devontez Walker,WR,2.9923818588571724,4.5,25.201916495550993,0.4,0.08640423018104329,7,Cornelius Johnson,,,,80,Ja'Kobi Lane
Demarcus Robinson,WR,2.9828370958602095,3.7857142857142856,31.94524298425736,0.8,0.1441375410834886,5,Christian Kirk,,,,33,De'Zhaun Stribling
Charlie Kolar,TE,2.9324215735973853,2.5384615384615383,27.5564681724846,1.4,0.5169905374021605,3,Oronde Gadsden II,,,,,
Adam Trautman,TE,2.896504462214966,3.1538461538461537,29.568788501026695,1.1,0.1567152400900442,6,Dallen Bentley,,,,152,Justin Joly
Dyami Brown,WR,2.8928424098611174,3.909090909090909,26.833675564681723,0.5,0.06254038991096975,4,Van Jefferson,,,,71,Antonio Williams
Efton Chism III,WR,2.884561309465244,2.0,24.84873374401095,0.3,0.031996600191708115,7,DeMario Douglas,,,,,
Emanuel Wilson,RB,2.8810533847061484,4.882352941176471,27.318275154004105,0.5,0.15702069040471664,3,Zach Charbonnet,60,,,32,Jadarian Price
Brock Wright,TE,2.870848301585488,4.125,27.761806981519506,1.5,0.352439568228027,3,Tyler Conklin,,,,,
Kevin Austin Jr.,WR,2.76886817828162,6.2,26.42299794661191,0.3,0.060270540158036644,4,Devaughn Vele,,,,8,Jordyn Tyson
Bam Knight,RB,2.757086191821447,7.083333333333333,25.39082819986311,0.4,0.09169299803109429,5,Trey Benson,,,,3,Jeremiyah Love
Ben Sinnott,TE,2.68409235114885,2.6666666666666665,24.216290212183434,0.6,0.1202261442686408,6,Colson Yankoff,,,,,
Josh Oliver,TE,2.662508942519242,4.0,29.44832306639288,3.2,0.348627190071165,2,T.J. Hockenson,,,,159,Max Bredeson
Tanner Hudson,TE,2.6491429692876007,4.4,31.802874743326488,0.4,0.08089108759253671,1,,,,,221,Jack Endries
Emari Demercado,RB,2.6102445530228664,4.25,27.613963039014372,0.4,0.1555583919822481,3,Emmett Johnson,12,Brashard Smith,57,161,Emmett Johnson
Darius Cooper,WR,2.542967896713919,2.5,24.774811772758383,0.3,0.044509544917666594,11,Johnny Wilson,,,,20,Makai Lemon
John Bates,TE,2.5275640815358504,2.3,28.8186173853525,1.8000000000000003,0.35333261081079526,4,Lawrence Cager,,,,,
Julian Hill,TE,2.5171780877101604,2.4545454545454546,26.146475017111566,1.0,0.2184436274509804,2,Hunter Henry,,,,95,Eli Raridon
Drew Sample,TE,2.495000720249251,2.25,30.376454483230663,0.9000000000000001,0.20492408856775968,2,Tanner Hudson,,,,221,Jack Endries
Greg Dortch,WR,2.476618346881461,5.666666666666667,28.26009582477755,0.4,0.024688319884901416,5,Cedrick Wilson Jr.,,,,168,Kendrick Law
Josh Whyle,TE,2.4129956340427388,2.1666666666666665,26.981519507186857,0.6,0.17899738240308258,2,Tucker Kraft,,,,,
Van Jefferson,WR,2.3797787013237266,4.642857142857143,30.099931553730322,0.4,0.04590537340848797,3,Antonio Williams,,,,71,Antonio Williams
Michael Bandy,WR,2.3439778380606215,3.0,28.739219712525667,0.4,0.03608929122627753,7,Lil'Jordan Humphrey,,,,,
Zavier Scott,RB,2.324783057596104,2.8181818181818183,27.12662559890486,0.3,0.059100264628050556,5,C.J. Ham,,,,198,Demond Claiborne
Isaiah Hodgins,WR,2.3202694114595297,4.166666666666667,27.863107460643395,0.4,0.027502136228431544,9,Gunner Olszewski,,,,74,Malachi Fields
Tyler Conklin,TE,2.298565491696363,2.6666666666666665,31.091033538672143,0.3,0.0800322213445562,2,Sam LaPorta,,,,,
Mo Alie-Cox,TE,2.135240692671412,2.4545454545454546,32.95003422313484,0.5,0.13780890967258272,2,Tyler Warren,,,,,
Isaiah Williams,WR,2.1348629897372495,3.6666666666666665,25.587953456536617,0.3,0.05922216343466071,5,Tim Patrick,,,,30,Omar Cooper Jr.
Luke Farrell,TE,2.0845754682559905,2.0,28.88158795345654,1.0,0.16068018657374833,3,Jake Tonges,,,,,
Tutu Atwell,WR,2.0624265834753377,3.5,26.902121834360027,0.4,0.143670165618415,4,Jalen Reagor,,,,75,Caleb Douglas
Grant Calcaterra,TE,1.9897567873137934,2.111111111111111,27.742642026009584,0.4,0.0868230418262343,4,Johnny Mundt,,,,54,Eli Stowers
Nate Adkins,TE,1.9271922615713704,2.6666666666666665,27.148528405201915,0.5,0.0731076668127723,2,Lucas Krull,,,,152,Justin Joly
Terrell Jennings,RB,1.8341009579636305,2.0,25.659137577002053,0.3,0.06804046806525378,5,Jack Westover,,,,245,Jam Miller
Casey Washington,WR,1.795213140779238,2.6,25.489390828199863,0.3,0.059094507234267124,6,Dylan Drummond,,,,79,Zachariah Branch
JuJu Smith-Schuster,WR,1.786723102884264,3.8823529411764706,29.7741273100616,0.4,0.02687708767778537,5,Odell Beckham Jr.,,,,74,Malachi Fields
Kalif Raymond,WR,1.720036180127667,4.066666666666666,32.06570841889117,1.1,0.21411713120314146,3,Luther Burden III,,,,89,Zavion Thomas
Xavier Smith,WR,1.7139642942867754,2.6875,28.944558521560573,0.3,0.02694912626670921,3,Davante Adams,,,,197,CJ Daniels
Tyler Johnson,WR,1.665953057713291,4.0,28.019164955509925,0.3,0.018847748588215966,6,Parris Campbell,,,,218,Anthony Smith
Gunner Olszewski,WR,1.6336341488688304,2.0,29.763175906913073,0.4,0.03156495180763166,8,Darius Slayton,,,,74,Malachi Fields
David Sills,WR,1.3175995507660154,3.75,31.260780287474333,0.3,0.024247511742900768,5,Ted Hurst,,,,84,Ted Hurst
Elijah Moore,WR,1.2993560357839846,2.5555555555555554,26.431211498973305,0.4,0.05178090621609728,6,Quez Watkins,,,,20,Makai Lemon
Malachi Corley,WR,1.2821540746204194,2.1666666666666665,24.449007529089666,0.3,0.05207917002758984,8,Jamari Thrash,,,,24,KC Concepcion
Cody White,WR,1.2538268634195928,2.125,27.759069130732374,0.4,0.027104591648021908,5,Tory Horton,,,,199,Emmanuel Henderson Jr.
Marquez Valdes-Scantling,WR,1.1734101536660824,3.111111111111111,31.89322381930185,0.4,0.022135146597788518,4,Ryan Flournoy,,,,218,Anthony Smith
Jamari Thrash,WR,1.1009370115900559,2.25,25.700205338809035,0.3,0.05207917002758984,7,Cedric Tillman,,,,24,KC Concepcion
Ian Thomas,TE,1.0708182479103998,2.3333333333333335,30.236824093086927,0.5,0.12000416114428768,2,Brock Bowers,,,,,
Ameer Abdullah,RB,1.0043016981894088,2.076923076923077,33.21834360027378,0.3,0.15823206358603312,3,Chris Rodriguez Jr.,,,,,
Tim Patrick,WR,0.6113719352521924,3.6923076923076925,32.772073921971256,0.6,0.10937060998497795,4,Omar Cooper,,,,30,Omar Cooper Jr.
Mason Tipton,WR,0.5331693081145902,2.125,25.927446954141,0.3,0.060457462930954685,8,Bub Means,,,,8,Jordyn Tyson
Adam Thielen,WR,0.5062829258836637,2.5,36.02737850787132,0.0,0.0,14,Terrill Davis,,,,,
Corey Kiner,RB,0.29369377930347945,2.0,24.61054072553046,0.3,0.07711419499686172,6,Bam Knight,,,,3,Jeremiyah Love
Anthony Firkser,TE,0.05872742889221927,2.4,31.531827515400412,0.3,0.06556373621568187,2,Chig Okonkwo,,,,,
Scott Miller,WR,-0.1110203871131672,2.4,29.086926762491444,0.3,0.06633311701538243,4,Kalif Raymond,,,,89,Zavion Thomas
Braxton Berrios,WR,-1.608470379838516,2.0,30.90485968514716,0.4,0.02687708767778537,6,JuJu Smith-Schuster,,,,74,Malachi Fields
