season,week,game_id,player_id,team,name,position,opportunities,rush_att,tgt,team_targets,target_share,receptions,rushing_yards,receiving_yards,air_yds,air_yards_known_targets,tgt_rz,tgt_rz_lt20,tgt_ez,ftn_catchable_targets,ftn_drops,ftn_catchable_known_targets,ftn_drop_known_targets,ftn_target_coverage,pfr_carries,pfr_yards_before_contact,pfr_status
2026,1,2026_01_NO_DET,00-0041326,NO,CJ Donaldson,RB,4.00000000,2.00000000,2.00000000,53.00000000,0.03773585,1,4,-2,5.00000000,2,0.00000000,0,0.00000000,1,0,2,2,1.00000000,2.00000000,1.00000000,available
2026,1,2026_01_NE_SEA,00-0041512,SEA,Jadarian Price,RB,12.00000000,10.00000000,2.00000000,24.00000000,0.08333333,2,52,6,-1.00000000,2,0.00000000,0,0.00000000,2,0,2,2,1.00000000,10.00000000,35.00000000,available
2026,1,2026_01_DEN_KC,00-0030506,KC,Travis Kelce,TE,5.00000000,0.00000000,5.00000000,25.00000000,0.20000000,3,0,71,29.00000000,5,0.00000000,0,0.00000000,3,0,5,5,1.00000000,,,unavailable
2026,1,2026_01_CHI_CAR,00-0031610,CAR,Darren Waller,TE,2.00000000,0.00000000,2.00000000,34.00000000,0.05882353,2,0,28,8.00000000,2,0.00000000,0,0.00000000,2,0,2,2,1.00000000,,,unavailable
2026,1,2026_01_NE_SEA,00-0033090,NE,Hunter Henry,TE,3.00000000,0.00000000,3.00000000,31.00000000,0.09677419,3,0,26,12.00000000,3,0.00000000,0,0.00000000,3,0,3,3,1.00000000,,,unavailable
2026,1,2026_01_SF_LA,00-0033110,LA,Tyler Higbee,TE,2.00000000,0.00000000,2.00000000,27.00000000,0.07407407,2,0,12,9.00000000,2,0.00000000,0,0.00000000,0,0,2,2,1.00000000,,,unavailable
2026,1,2026_01_SF_LA,00-0033288,SF,George Kittle,TE,5.00000000,0.00000000,5.00000000,34.00000000,0.14705882,2,0,12,38.00000000,5,1.00000000,1,0.00000000,3,0,5,5,1.00000000,,,unavailable
2026,1,2026_01_GB_MIN,00-0033858,GB,Jonnu Smith,TE,3.00000000,0.00000000,3.00000000,40.00000000,0.07500000,2,0,50,24.00000000,3,0.00000000,0,0.00000000,2,0,3,3,1.00000000,,,unavailable
2026,1,2026_01_DEN_KC,00-0033881,DEN,Evan Engram,TE,5.00000000,0.00000000,5.00000000,27.00000000,0.18518519,4,0,43,18.00000000,5,1.00000000,1,1.00000000,4,0,5,5,1.00000000,,,unavailable
2026,1,2026_01_ARI_LAC,00-0033885,LAC,David Njoku,TE,5.00000000,0.00000000,5.00000000,27.00000000,0.18518519,5,0,58,28.00000000,5,1.00000000,1,0.00000000,5,0,5,5,1.00000000,,,unavailable
2026,1,2026_01_WAS_PHI,00-0034351,PHI,Dallas Goedert,TE,5.00000000,0.00000000,5.00000000,22.00000000,0.22727273,4,0,77,52.00000000,5,2.00000000,2,1.00000000,4,0,5,5,1.00000000,,,unavailable
2026,1,2026_01_BUF_HOU,00-0034383,HOU,Dalton Schultz,TE,8.00000000,0.00000000,8.00000000,37.00000000,0.21621622,4,0,35,26.00000000,8,0.00000000,0,0.00000000,4,0,8,8,1.00000000,,,unavailable
2026,1,2026_01_TB_CIN,00-0034613,CIN,Tanner Hudson,TE,1.00000000,0.00000000,1.00000000,34.00000000,0.02941176,1,0,4,4.00000000,1,0.00000000,0,0.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_BAL_IND,00-0034753,BAL,Mark Andrews,TE,6.00000000,0.00000000,6.00000000,24.00000000,0.25000000,4,0,49,44.00000000,6,1.00000000,1,0.00000000,5,1,6,6,1.00000000,,,unavailable
2026,1,2026_01_BAL_IND,00-0034798,BAL,Durham Smythe,TE,1.00000000,0.00000000,1.00000000,24.00000000,0.04166667,1,0,4,4.00000000,1,1.00000000,1,0.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_TB_CIN,00-0034829,CIN,Mike Gesicki,TE,7.00000000,0.00000000,7.00000000,34.00000000,0.20588235,5,0,78,63.00000000,7,2.00000000,2,1.00000000,5,0,7,7,1.00000000,,,unavailable
2026,1,2026_01_BUF_HOU,00-0034981,HOU,Foster Moreau,TE,2.00000000,0.00000000,2.00000000,37.00000000,0.05405405,2,0,15,7.00000000,2,0.00000000,0,0.00000000,2,0,2,2,1.00000000,,,unavailable
2026,1,2026_01_GB_MIN,00-0035229,MIN,T.J. Hockenson,TE,5.00000000,0.00000000,5.00000000,24.00000000,0.20833333,4,0,36,17.00000000,5,2.00000000,2,1.00000000,3,0,5,5,1.00000000,,,unavailable
2026,1,2026_01_GB_MIN,00-0035249,MIN,Josh Oliver,TE,4.00000000,0.00000000,4.00000000,24.00000000,0.16666667,2,0,22,13.00000000,4,0.00000000,0,0.00000000,2,0,4,4,1.00000000,,,unavailable
2026,1,2026_01_TB_CIN,00-0035631,CIN,Drew Sample,TE,3.00000000,0.00000000,3.00000000,34.00000000,0.08823529,3,0,19,0.00000000,3,1.00000000,1,0.00000000,3,0,3,3,1.00000000,,,unavailable
2026,1,2026_01_NO_DET,00-0035644,NO,Noah Fant,TE,8.00000000,0.00000000,8.00000000,53.00000000,0.15094340,4,0,33,48.00000000,8,1.00000000,1,1.00000000,5,0,8,8,1.00000000,,,unavailable
2026,1,2026_01_BUF_HOU,00-0035689,BUF,Dawson Knox,TE,1.00000000,0.00000000,1.00000000,29.00000000,0.03448276,1,0,7,2.00000000,1,0.00000000,0,0.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_NO_DET,00-0036040,NO,Juwan Johnson,TE,7.00000000,0.00000000,7.00000000,53.00000000,0.13207547,3,0,54,77.00000000,7,3.00000000,2,2.00000000,4,0,7,7,1.00000000,,,unavailable
2026,1,2026_01_SF_LA,00-0036244,LA,Colby Parkinson,TE,2.00000000,0.00000000,2.00000000,27.00000000,0.07407407,1,0,6,9.00000000,2,1.00000000,1,0.00000000,1,0,2,2,1.00000000,,,unavailable
2026,1,2026_01_CHI_CAR,00-0036290,CHI,Cole Kmet,TE,3.00000000,0.00000000,3.00000000,26.00000000,0.11538462,2,0,35,47.00000000,3,0.00000000,0,1.00000000,2,0,3,3,1.00000000,,,unavailable
2026,1,2026_01_DEN_KC,00-0036422,DEN,Adam Trautman,TE,3.00000000,0.00000000,3.00000000,27.00000000,0.11111111,2,0,10,-1.00000000,3,0.00000000,0,0.00000000,2,0,3,3,1.00000000,,,unavailable
2026,1,2026_01_CLE_JAX,00-0036590,JAX,Quintin Morris,TE,1.00000000,0.00000000,1.00000000,21.00000000,0.04761905,0,0,0,2.00000000,1,0.00000000,0,0.00000000,1,1,1,1,1.00000000,,,unavailable
2026,1,2026_01_WAS_PHI,00-0036628,WAS,John Bates,TE,4.00000000,0.00000000,4.00000000,30.00000000,0.13333333,2,0,13,,3,2.00000000,2,0.00000000,3,0,4,4,1.00000000,,,unavailable
2026,1,2026_01_DEN_KC,00-0036637,KC,Noah Gray,TE,1.00000000,0.00000000,1.00000000,25.00000000,0.04000000,1,0,5,5.00000000,1,0.00000000,0,0.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_NO_DET,00-0036754,DET,Brock Wright,TE,1.00000000,0.00000000,1.00000000,39.00000000,0.02564103,1,0,5,2.00000000,1,0.00000000,0,0.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_SF_LA,00-0036887,SF,Luke Farrell,TE,2.00000000,0.00000000,2.00000000,34.00000000,0.05882353,2,0,19,3.00000000,2,0.00000000,0,0.00000000,2,0,2,2,1.00000000,,,unavailable
2026,1,2026_01_ATL_PIT,00-0036894,PIT,Pat Freiermuth,TE,5.00000000,0.00000000,5.00000000,37.00000000,0.13513514,5,0,46,21.00000000,5,2.00000000,2,1.00000000,5,0,5,5,1.00000000,,,unavailable
2026,1,2026_01_ATL_PIT,00-0036970,ATL,Kyle Pitts,TE,1.00000000,0.00000000,1.00000000,19.00000000,0.05263158,0,0,0,26.00000000,1,0.00000000,0,0.00000000,0,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_CHI_CAR,00-0037005,CAR,Tommy Tremble,TE,5.00000000,0.00000000,5.00000000,34.00000000,0.14705882,3,0,25,23.00000000,5,0.00000000,0,0.00000000,3,0,5,5,1.00000000,,,unavailable
2026,1,2026_01_MIA_LV,00-0037252,MIA,Greg Dulcich,TE,2.00000000,0.00000000,2.00000000,27.00000000,0.07407407,2,0,18,1.00000000,2,0.00000000,0,0.00000000,2,0,2,2,1.00000000,,,unavailable
2026,1,2026_01_BAL_IND,00-0037292,IND,Andrew Ogletree,TE,1.00000000,0.00000000,1.00000000,29.00000000,0.03448276,0,0,0,3.00000000,1,0.00000000,0,0.00000000,1,1,1,1,1.00000000,,,unavailable
2026,1,2026_01_ARI_LAC,00-0037744,ARI,Trey McBride,TE,13.00000000,0.00000000,13.00000000,37.00000000,0.35135135,9,0,95,89.00000000,13,4.00000000,4,1.00000000,11,1,13,13,1.00000000,,,unavailable
2026,1,2026_01_NYJ_TEN,00-0037805,NYJ,Jeremy Ruckert,TE,1.00000000,0.00000000,1.00000000,23.00000000,0.04347826,1,0,4,1.00000000,1,0.00000000,0,0.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_WAS_PHI,00-0037809,WAS,Chig Okonkwo,TE,3.00000000,0.00000000,3.00000000,30.00000000,0.10000000,2,0,16,39.00000000,3,0.00000000,0,0.00000000,2,0,3,3,1.00000000,,,unavailable
2026,1,2026_01_DAL_NYG,00-0037838,NYG,Isaiah Likely,TE,8.00000000,0.00000000,8.00000000,29.00000000,0.27586207,8,0,78,64.00000000,8,4.00000000,3,1.00000000,8,0,8,8,1.00000000,,,unavailable
2026,1,2026_01_DAL_NYG,00-0038041,DAL,Jake Ferguson,TE,2.00000000,0.00000000,2.00000000,30.00000000,0.06666667,2,0,6,6.00000000,2,1.00000000,1,0.00000000,2,0,2,2,1.00000000,,,unavailable
2026,1,2026_01_NYJ_TEN,00-0038115,TEN,Daniel Bellinger,TE,1.00000000,0.00000000,1.00000000,28.00000000,0.03571429,1,0,7,1.00000000,1,0.00000000,0,0.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_TB_CIN,00-0038129,TB,Cade Otton,TE,5.00000000,0.00000000,5.00000000,27.00000000,0.18518519,3,0,26,32.00000000,5,2.00000000,1,0.00000000,4,1,5,5,1.00000000,,,unavailable
2026,1,2026_01_DAL_NYG,00-0038547,DAL,Luke Schoonmaker,TE,1.00000000,0.00000000,1.00000000,30.00000000,0.03333333,1,0,12,12.00000000,1,0.00000000,0,0.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_ATL_PIT,00-0038558,PIT,Darnell Washington,TE,2.00000000,0.00000000,2.00000000,37.00000000,0.05405405,2,0,18,6.00000000,2,0.00000000,0,0.00000000,2,0,2,2,1.00000000,,,unavailable
2026,1,2026_01_CLE_JAX,00-0038710,CLE,Blake Whiteheart,TE,1.00000000,0.00000000,1.00000000,22.00000000,0.04545455,1,0,14,6.00000000,1,0.00000000,0,0.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_BUF_HOU,00-0038933,BUF,Dalton Kincaid,TE,6.00000000,0.00000000,6.00000000,29.00000000,0.20689655,5,0,130,98.00000000,6,0.00000000,0,0.00000000,5,0,6,6,1.00000000,,,unavailable
2026,1,2026_01_CLE_JAX,00-0038935,JAX,Brenton Strange,TE,3.00000000,0.00000000,3.00000000,21.00000000,0.14285714,2,0,23,34.00000000,3,1.00000000,1,1.00000000,3,0,3,3,1.00000000,,,unavailable
2026,1,2026_01_GB_MIN,00-0038996,GB,Tucker Kraft,TE,6.00000000,0.00000000,6.00000000,40.00000000,0.15000000,3,0,65,82.00000000,6,0.00000000,0,0.00000000,3,0,6,6,1.00000000,,,unavailable
2026,1,2026_01_NO_DET,00-0039065,DET,Sam LaPorta,TE,8.00000000,0.00000000,8.00000000,39.00000000,0.20512821,5,0,48,7.00000000,8,2.00000000,2,1.00000000,5,0,8,8,1.00000000,,,unavailable
2026,1,2026_01_MIA_LV,00-0039066,LV,Michael Mayer,TE,7.00000000,0.00000000,7.00000000,29.00000000,0.24137931,6,0,32,28.00000000,7,1.00000000,1,1.00000000,6,0,7,7,1.00000000,,,unavailable
2026,1,2026_01_SF_LA,00-0039074,LA,Davis Allen,TE,1.00000000,0.00000000,1.00000000,27.00000000,0.03703704,1,0,13,-1.00000000,1,0.00000000,0,0.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_BUF_HOU,00-0039359,HOU,Cade Stover,TE,1.00000000,0.00000000,1.00000000,37.00000000,0.02702703,1,0,-2,-2.00000000,1,0.00000000,0,0.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_DAL_NYG,00-0039530,DAL,Brevyn Spann-Ford,TE,2.00000000,0.00000000,2.00000000,30.00000000,0.06666667,2,0,14,6.00000000,2,0.00000000,0,0.00000000,2,0,2,2,1.00000000,,,unavailable
2026,1,2026_01_NE_SEA,00-0039793,SEA,AJ Barner,TE,2.00000000,0.00000000,2.00000000,24.00000000,0.08333333,2,0,13,-1.00000000,2,0.00000000,0,0.00000000,2,0,2,2,1.00000000,,,unavailable
2026,1,2026_01_DAL_NYG,00-0039847,NYG,Theo Johnson,TE,1.00000000,0.00000000,1.00000000,29.00000000,0.03448276,1,0,9,2.00000000,1,0.00000000,0,0.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_DEN_KC,00-0040081,KC,Jake Briningstool,TE,1.00000000,0.00000000,1.00000000,25.00000000,0.04000000,1,0,9,4.00000000,1,0.00000000,0,0.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_CHI_CAR,00-0040126,CHI,Colston Loveland,TE,2.00000000,0.00000000,2.00000000,26.00000000,0.07692308,0,0,0,30.00000000,2,1.00000000,1,1.00000000,0,0,2,2,1.00000000,,,unavailable
2026,1,2026_01_BAL_IND,00-0040128,IND,Tyler Warren,TE,5.00000000,0.00000000,5.00000000,29.00000000,0.17241379,3,0,13,23.00000000,5,1.00000000,1,0.00000000,5,2,5,5,1.00000000,,,unavailable
2026,1,2026_01_CHI_CAR,00-0040187,CAR,Mitchell Evans,TE,2.00000000,0.00000000,2.00000000,34.00000000,0.05882353,1,0,9,9.00000000,2,2.00000000,2,1.00000000,1,0,2,2,1.00000000,,,unavailable
2026,1,2026_01_ARI_LAC,00-0040189,LAC,Oronde Gadsden II,TE,2.00000000,0.00000000,2.00000000,27.00000000,0.07407407,2,0,32,7.00000000,2,0.00000000,0,0.00000000,2,0,2,2,1.00000000,,,unavailable
2026,1,2026_01_NYJ_TEN,00-0040584,TEN,Gunnar Helm,TE,5.00000000,0.00000000,5.00000000,28.00000000,0.17857143,4,0,28,17.00000000,5,1.00000000,1,1.00000000,4,0,5,5,1.00000000,,,unavailable
2026,1,2026_01_CLE_JAX,00-0040663,CLE,Harold Fannin Jr.,TE,3.00000000,0.00000000,3.00000000,22.00000000,0.13636364,2,0,21,10.00000000,3,0.00000000,0,0.00000000,2,0,3,3,1.00000000,,,unavailable
2026,1,2026_01_NYJ_TEN,00-0040736,NYJ,Mason Taylor,TE,3.00000000,0.00000000,3.00000000,23.00000000,0.13043478,2,0,-2,1.00000000,3,0.00000000,0,0.00000000,3,1,3,3,1.00000000,,,unavailable
2026,1,2026_01_SF_LA,00-0040737,LA,Terrance Ferguson,TE,1.00000000,0.00000000,1.00000000,27.00000000,0.03703704,0,0,0,24.00000000,1,0.00000000,0,0.00000000,0,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_BAL_IND,00-0040879,BAL,Matthew Hibner,TE,1.00000000,0.00000000,1.00000000,24.00000000,0.04166667,1,0,13,1.00000000,1,0.00000000,0,0.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_NYJ_TEN,00-0041032,NYJ,Kenyon Sadiq,TE,4.00000000,1.00000000,3.00000000,23.00000000,0.13043478,3,3,21,0.00000000,3,0.00000000,0,0.00000000,3,0,3,3,1.00000000,1.00000000,3.00000000,available
2026,1,2026_01_NE_SEA,00-0041395,NE,Eli Raridon,TE,1.00000000,0.00000000,1.00000000,31.00000000,0.03225806,1,0,2,2.00000000,1,1.00000000,1,1.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_BUF_HOU,00-0041472,HOU,Marlin Klein,TE,1.00000000,0.00000000,1.00000000,37.00000000,0.02702703,1,0,16,14.00000000,1,0.00000000,0,0.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_CLE_JAX,00-0041503,JAX,Nate Boerkircher,TE,1.00000000,0.00000000,1.00000000,21.00000000,0.04761905,1,0,9,2.00000000,1,0.00000000,0,0.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_MIA_LV,00-0041524,MIA,Will Kacmarek,TE,1.00000000,0.00000000,1.00000000,27.00000000,0.03703704,0,0,0,6.00000000,1,0.00000000,0,0.00000000,0,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_BAL_IND,00-0030279,IND,Keenan Allen,WR,6.00000000,0.00000000,6.00000000,29.00000000,0.20689655,6,0,32,22.00000000,6,1.00000000,1,0.00000000,6,0,6,6,1.00000000,,,unavailable
2026,1,2026_01_SF_LA,00-0031381,LA,Davante Adams,WR,6.00000000,0.00000000,6.00000000,27.00000000,0.22222222,3,0,26,73.00000000,6,0.00000000,0,0.00000000,3,0,6,6,1.00000000,,,unavailable
2026,1,2026_01_SF_LA,00-0031408,SF,Mike Evans,WR,7.00000000,0.00000000,7.00000000,34.00000000,0.20588235,6,0,49,55.00000000,7,2.00000000,2,1.00000000,7,1,7,7,1.00000000,,,unavailable
2026,1,2026_01_WAS_PHI,00-0031588,WAS,Stefon Diggs,WR,9.00000000,0.00000000,9.00000000,30.00000000,0.30000000,4,0,55,83.00000000,9,1.00000000,1,0.00000000,5,1,9,9,1.00000000,,,unavailable
2026,1,2026_01_BAL_IND,00-0032398,BAL,Chris Moore,WR,2.00000000,0.00000000,2.00000000,24.00000000,0.08333333,1,0,53,68.00000000,2,0.00000000,0,0.00000000,1,0,2,2,1.00000000,,,unavailable
2026,1,2026_01_CHI_CAR,00-0032464,CHI,Kalif Raymond,WR,9.00000000,0.00000000,9.00000000,26.00000000,0.34615385,8,0,84,65.00000000,9,1.00000000,1,0.00000000,9,0,9,9,1.00000000,,,unavailable
2026,1,2026_01_SF_LA,00-0032775,SF,Demarcus Robinson,WR,3.00000000,0.00000000,3.00000000,34.00000000,0.08823529,2,0,50,45.00000000,3,2.00000000,2,2.00000000,2,0,3,3,1.00000000,,,unavailable
2026,1,2026_01_BAL_IND,00-0032951,IND,Laquon Treadwell,WR,1.00000000,0.00000000,1.00000000,29.00000000,0.03448276,0,0,0,4.00000000,1,0.00000000,0,0.00000000,0,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_ARI_LAC,00-0033307,ARI,Kendrick Bourne,WR,8.00000000,0.00000000,8.00000000,37.00000000,0.21621622,8,0,75,40.00000000,8,1.00000000,1,0.00000000,8,0,8,8,1.00000000,,,unavailable
2026,1,2026_01_NE_SEA,00-0033555,NE,Mack Hollins,WR,5.00000000,0.00000000,5.00000000,31.00000000,0.16129032,4,0,51,62.00000000,5,1.00000000,1,1.00000000,4,0,5,5,1.00000000,,,unavailable
2026,1,2026_01_NE_SEA,00-0033908,SEA,Cooper Kupp,WR,3.00000000,0.00000000,3.00000000,24.00000000,0.12500000,2,0,35,49.00000000,3,0.00000000,0,0.00000000,2,0,3,3,1.00000000,,,unavailable
2026,1,2026_01_TB_CIN,00-0033921,TB,Chris Godwin Jr.,WR,5.00000000,1.00000000,4.00000000,27.00000000,0.14814815,4,3,40,3.00000000,4,0.00000000,0,0.00000000,4,0,4,4,1.00000000,1.00000000,1.00000000,available
2026,1,2026_01_DEN_KC,00-0034348,DEN,Courtland Sutton,WR,5.00000000,0.00000000,5.00000000,27.00000000,0.18518519,2,0,11,40.00000000,5,1.00000000,1,0.00000000,2,0,5,5,1.00000000,,,unavailable
2026,1,2026_01_BUF_HOU,00-0034827,BUF,DJ Moore,WR,8.00000000,0.00000000,8.00000000,29.00000000,0.27586207,5,0,100,158.00000000,8,0.00000000,0,0.00000000,5,0,8,8,1.00000000,,,unavailable
2026,1,2026_01_CLE_JAX,00-0034960,JAX,Jakobi Meyers,WR,3.00000000,1.00000000,2.00000000,21.00000000,0.09523810,2,2,40,29.00000000,2,0.00000000,0,1.00000000,2,0,2,2,1.00000000,1.00000000,2.00000000,available
2026,1,2026_01_BAL_IND,00-0035021,IND,Ashton Dulin,WR,1.00000000,0.00000000,1.00000000,29.00000000,0.03448276,0,0,0,0.00000000,1,0.00000000,0,0.00000000,0,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_ATL_PIT,00-0035208,ATL,Olamide Zaccheaus,WR,1.00000000,0.00000000,1.00000000,19.00000000,0.05263158,1,0,5,5.00000000,1,0.00000000,0,0.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_ATL_PIT,00-0035640,PIT,DK Metcalf,WR,10.00000000,0.00000000,10.00000000,37.00000000,0.27027027,4,0,40,204.00000000,10,0.00000000,0,1.00000000,5,2,10,10,1.00000000,,,unavailable
2026,1,2026_01_WAS_PHI,00-0035659,WAS,Terry McLaurin,WR,4.00000000,0.00000000,4.00000000,30.00000000,0.13333333,2,0,14,22.00000000,4,1.00000000,1,0.00000000,3,0,4,4,1.00000000,,,unavailable
2026,1,2026_01_NE_SEA,00-0035676,NE,A.J. Brown,WR,4.00000000,0.00000000,4.00000000,31.00000000,0.12903226,3,0,26,19.00000000,4,0.00000000,0,0.00000000,3,0,4,4,1.00000000,,,unavailable
2026,1,2026_01_SF_LA,00-0035719,SF,Deebo Samuel Sr.,WR,8.00000000,1.00000000,7.00000000,34.00000000,0.20588235,6,12,48,17.00000000,7,3.00000000,3,1.00000000,7,1,7,7,1.00000000,1.00000000,9.00000000,available
2026,1,2026_01_MIA_LV,00-0035891,LV,Cody White,WR,1.00000000,0.00000000,1.00000000,29.00000000,0.03448276,0,0,0,3.00000000,1,0.00000000,0,0.00000000,1,1,1,1,1.00000000,,,unavailable
2026,1,2026_01_ATL_PIT,00-0036252,PIT,Michael Pittman,WR,3.00000000,0.00000000,3.00000000,37.00000000,0.08108108,3,0,58,33.00000000,3,0.00000000,0,0.00000000,3,0,3,3,1.00000000,,,unavailable
2026,1,2026_01_GB_MIN,00-0036259,MIN,Jauan Jennings,WR,1.00000000,0.00000000,1.00000000,24.00000000,0.04166667,0,0,0,30.00000000,1,0.00000000,0,0.00000000,0,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_DAL_NYG,00-0036309,NYG,Darnell Mooney,WR,2.00000000,0.00000000,2.00000000,29.00000000,0.06896552,2,0,27,25.00000000,2,0.00000000,0,0.00000000,2,0,2,2,1.00000000,,,unavailable
2026,1,2026_01_GB_MIN,00-0036322,MIN,Justin Jefferson,WR,10.00000000,0.00000000,10.00000000,24.00000000,0.41666667,8,0,92,,9,3.00000000,3,1.00000000,9,0,10,10,1.00000000,,,unavailable
2026,1,2026_01_DAL_NYG,00-0036358,DAL,CeeDee Lamb,WR,9.00000000,1.00000000,8.00000000,30.00000000,0.26666667,5,0,44,90.00000000,8,2.00000000,2,1.00000000,6,1,8,8,1.00000000,1.00000000,0.00000000,available
2026,1,2026_01_CLE_JAX,00-0036407,CLE,Jerry Jeudy,WR,4.00000000,0.00000000,4.00000000,22.00000000,0.18181818,2,0,26,40.00000000,4,0.00000000,0,0.00000000,2,0,4,4,1.00000000,,,unavailable
2026,1,2026_01_TB_CIN,00-0036410,CIN,Tee Higgins,WR,6.00000000,0.00000000,6.00000000,34.00000000,0.17647059,3,0,59,117.00000000,6,0.00000000,0,0.00000000,4,0,6,6,1.00000000,,,unavailable
2026,1,2026_01_BAL_IND,00-0036550,BAL,Rashod Bateman,WR,1.00000000,0.00000000,1.00000000,24.00000000,0.04166667,0,0,0,23.00000000,1,0.00000000,0,0.00000000,0,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_BUF_HOU,00-0036554,HOU,Nico Collins,WR,11.00000000,1.00000000,10.00000000,37.00000000,0.27027027,7,7,75,120.00000000,10,2.00000000,2,1.00000000,6,0,10,10,1.00000000,1.00000000,7.00000000,available
2026,1,2026_01_DEN_KC,00-0036613,DEN,Jaylen Waddle,WR,3.00000000,0.00000000,3.00000000,27.00000000,0.11111111,1,0,2,13.00000000,3,0.00000000,0,0.00000000,2,1,3,3,1.00000000,,,unavailable
2026,1,2026_01_WAS_PHI,00-0036626,WAS,Dyami Brown,WR,2.00000000,0.00000000,2.00000000,30.00000000,0.06666667,0,0,0,64.00000000,2,0.00000000,0,0.00000000,1,0,2,2,1.00000000,,,unavailable
2026,1,2026_01_TB_CIN,00-0036900,CIN,Ja'Marr Chase,WR,4.00000000,0.00000000,4.00000000,34.00000000,0.11764706,2,0,12,34.00000000,4,1.00000000,1,0.00000000,2,0,4,4,1.00000000,,,unavailable
2026,1,2026_01_WAS_PHI,00-0036912,PHI,DeVonta Smith,WR,6.00000000,0.00000000,6.00000000,22.00000000,0.27272727,3,0,53,79.00000000,6,0.00000000,0,0.00000000,3,0,6,6,1.00000000,,,unavailable
2026,1,2026_01_NO_DET,00-0036963,DET,Amon-Ra St. Brown,WR,14.00000000,0.00000000,14.00000000,39.00000000,0.35897436,10,0,67,70.00000000,14,4.00000000,4,0.00000000,11,0,14,14,1.00000000,,,unavailable
2026,1,2026_01_BUF_HOU,00-0036988,BUF,Josh Palmer,WR,2.00000000,0.00000000,2.00000000,29.00000000,0.06896552,1,0,34,62.00000000,2,0.00000000,0,1.00000000,1,0,2,2,1.00000000,,,unavailable
2026,1,2026_01_GB_MIN,00-0037091,GB,Bo Melton,WR,1.00000000,0.00000000,1.00000000,40.00000000,0.02500000,1,0,10,10.00000000,1,0.00000000,0,0.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_ATL_PIT,00-0037238,ATL,Drake London,WR,5.00000000,1.00000000,4.00000000,19.00000000,0.21052632,2,6,29,22.00000000,4,0.00000000,0,0.00000000,2,0,4,4,1.00000000,1.00000000,2.00000000,available
2026,1,2026_01_NO_DET,00-0037239,NO,Chris Olave,WR,13.00000000,0.00000000,13.00000000,53.00000000,0.24528302,10,0,182,234.00000000,13,1.00000000,0,0.00000000,12,1,13,13,1.00000000,,,unavailable
2026,1,2026_01_NO_DET,00-0037240,DET,Jameson Williams,WR,9.00000000,0.00000000,9.00000000,39.00000000,0.23076923,4,0,45,127.00000000,9,1.00000000,1,0.00000000,8,2,9,9,1.00000000,,,unavailable
2026,1,2026_01_DAL_NYG,00-0037247,DAL,George Pickens,WR,6.00000000,0.00000000,6.00000000,30.00000000,0.20000000,3,0,28,104.00000000,6,0.00000000,0,0.00000000,5,2,6,6,1.00000000,,,unavailable
2026,1,2026_01_BUF_HOU,00-0037261,BUF,Khalil Shakir,WR,6.00000000,0.00000000,6.00000000,29.00000000,0.20689655,4,0,50,39.00000000,6,3.00000000,3,1.00000000,4,0,6,6,1.00000000,,,unavailable
2026,1,2026_01_MIA_LV,00-0037291,LV,Jalen Nailor,WR,5.00000000,0.00000000,5.00000000,29.00000000,0.17241379,3,0,27,64.00000000,5,0.00000000,0,0.00000000,3,0,5,5,1.00000000,,,unavailable
2026,1,2026_01_NE_SEA,00-0037545,SEA,Rashid Shaheed,WR,3.00000000,0.00000000,3.00000000,24.00000000,0.12500000,1,0,4,19.00000000,3,0.00000000,0,0.00000000,1,0,3,3,1.00000000,,,unavailable
